0,0, 0,1,0,2321154,0,0, 738
0,0, -22,5,0,2321433,0,0, 738
0,0, -20,0,0,2320804,-1,0, 738
0,0, 38,32,-118,2320965,0,0, 738
30,-91, 71,3,0,2321377,-1,0, 738
0,0, 39,0,-59,2320932,0,0, 738
0,0, 13,11,0,2321047,0,0, 738
0,0, 31,0,-59,2321122,0,0, 738
0,0, 0,0,0,2320863,0,0, 738
-47,0, -8,26,-118,2321412,0,0, 738
0,0, 2,0,0,2320767,4,0, 738
0,0, 8,106,0,2320728,4,0, 738
0,-59, 7,-97,0,2320520,-1,0, 738
2,-63, 9,9,0,2320309,-1,0, 738
0,0, 6,0,0,2320623,0,0, 738
0,0, 0,5,0,2321013,3,0, 369
-25,-102, -12,0,-29,2321376,1,0, 369
-46,-154, -19,0,-29,2321083,0,0, 369
-22,-89, -17,9,0,2321481,0,0, 738
-21,-93, -9,0,0,2321511,0,0, 369
-21,-106, -14,0,-29,2321220,1,-1, 369
-12,-86, -11,1,0,2321609,2,0, 369
-15,-89, -16,0,-29,2321254,0,0, 369
-13,-99, -14,0,-29,2321122,3,0, 369
2,-21, 3,4,0,2321410,1,0, 369
3,-29, 3,0,0,2321650,1,0, 369
-5,-135, -5,15,-88,2321545,1,0, 369
6,-48, 6,10,-29,2321535,0,0, 369
0,-5, 1,0,0,2322089,0,0, 369
-19,-106, -19,5,-29,2321916,0,0, 369
-8,-99, -7,5,-29,2321609,-1,0, 369
-6,-106, -6,9,-59,2321636,0,0, 369
-9,-119, -8,8,-59,2321675,0,0, 369
-11,-69, -11,4,-39,2321634,2,0, 246
-12,-94, -11,5,-39,2321917,-5,0, 246
-13,-97, -12,8,-39,2321988,0,0, 246
4,-14, 4,11,-39,2321992,1,0, 246
-4,-35, -4,7,-19,2322093,1,0, 246
-19,-129, -18,10,-59,2322321,1,0, 246
-9,-60, -9,6,-39,2322064,1,0, 246
0,-50, 0,9,-39,2321919,1,0, 246
-56,-1449, -65,21,-137,2322331,2,0, 246
1,-44, 1,10,-39,2321601,1,-1, 246
4,-46, 4,43,-39,2321813,1,-3, 246
1,-28, 1,-36,58,2321639,1,-4, 184
-39,-309, -45,-3,-161,2321578,1,-13, 184
4,-33, 4,8,-44,2321462,1,-14, 184
2,-35, 2,12,-44,2321734,2,-16, 184
5,-46, 5,8,-44,2321906,2,-27, 184
2,-22, 3,10,-29,2321833,1,-27, 184
7,-44, 7,-15,-14,2321940,1,-27, 184
5,-1, 5,10,-23,2321790,0,-28, 147
3,-29, 3,8,-35,2321685,2,-34, 147
11,-16, 11,7,-23,2321392,2,-33, 147
6,-91, 6,19,-94,2321812,3,-34, 147
7,-43, 6,8,-29,2321431,3,-31, 123
4,-31, 4,11,-29,2321352,2,-39, 123
5,-49, 6,9,-49,2321536,-2,-38, 123
7,-49, 7,16,-25,2321563,0,-44, 105
9,-25, 7,4,-50,2321718,0,-42, 105
2,-54, 2,7,-44,2321516,-1,-46, 92
4,-35, 4,8,-36,2321483,3,-55, 92
5,-38, 5,11,-36,2321338,0,-47, 92
3,-53, 3,9,-39,2321222,3,-61, 82
3,-36, 3,7,-29,2321149,3,-65, 73
2,-46, 2,7,-40,2321066,4,-69, 73
2,-55, 2,7,-42,2320872,5,-75, 67
3,-24, 3,6,-29,2320797,5,-86, 61
5,-26, 3,4,-22,2320791,4,-82, 56
1,-92, 1,10,-66,2321223,3,-46, 49
0,-34, 1,5,-35,2320589,-11,0, 49
3,-12, 2,5,-27,2321242,-6,-14, 49
0,-79, 1,7,-43,2321347,7,-18, 49
0,-70, 3,9,-43,2320816,-9,-21, 49
-14,-206, 0,8,-50,2320764,-16,-62, 49
-15,-266, -3,5,-70,2321082,-12,-25, 52
6,-77, 3,6,-39,2320631,-9,-31, 49
0,-57, 1,9,-8,2319944,-12,-30, 52
0,0, 0,-5,-4,2319439,-11,-25, 52
0,0, 0,0,0,2318895,-13,-23, 49
0,0, 0,0,0,2318795,-11,-24, 49
0,0, 0,0,0,2318650,-5,-24, 49
0,0, 0,0,0,2318260,-15,-25, 52
0,0, 0,0,0,2318087,-10,-18, 49
0,0, 0,0,0,2318274,-12,-26, 49
0,0, 0,0,0,2318534,-16,-24, 49
0,0, 0,0,0,2318581,-16,-25, 49
0,0, 0,0,0,2318782,-10,-28, 49
0,0, 0,0,0,2318680,-9,-26, 49
-8,-302, 14,6,0,2319887,-15,-33, 49
0,0, 0,0,0,2318627,-11,-32, 49
0,0, 0,0,0,2318545,-17,-27, 49
0,0, 0,0,0,2318446,-15,-30, 49
40,-76, 11,6,-3,2320116,-18,-42, 49
0,0, 0,0,0,2319006,-12,-33, 49
0,0, 0,0,0,2318428,-11,-29, 49
0,0, 0,0,0,2318372,-14,-33, 49
0,0, 0,0,0,2318424,-12,-34, 49
0,0, 0,0,0,2318412,-11,-29, 49
